SMILES,logKow
Cc1ccc(C)n1N(C)c1ccc(N2CCOCC2)nn1,2.21
COCCN(CCOC)c1ccc(Nn2c(C)ccc2C)nn1,2.06
COCCN(C)c1ccc(Nn2c(C)ccc2C)nn1,2.16
Cc1ccc(C)n1Nc1ccc(N(C)C)nn1,2.18
COc1ccccc1N1CCN(c2ccc(Nn3c(C)ccc3C)nn2)CC1,3.61
CN(C(=O)CCC(=N)O)c1ccc(S(=O)(=O)N(C)C)cc1,-0.56
CN(C(=O)CCO)c1ccc(S(=O)(=O)N(C)C)cc1,-0.26
CN(C(=O)CCC#N)c1ccc(S(=O)(=O)N(C)C)cc1,-0.17
CC(=O)OCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,0.26
CN(C(=O)CCSC#N)c1ccc(S(=O)(=O)N(C)C)cc1,0.84
CCOC(=O)CCC(=O)N(C)c1cccc(S(=O)(=O)N(C)C)c1,0.84
CCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,1.19
CCCOCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,1.26
CCCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,1.63
CCCCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,2.16
CC1COCCN1N=O,-0.03
CCOC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3,3.89
CC1CCC2C(C)C(OC(=O)Oc3ccccc3)OC3OC4(C)CCC1C32OO4,4.41
CCOP(=O)(Cc1ccc(-c2nc3ccccc3s2)cc1)OCC,3.5
O=[N+]([O-])c1ccc(OCCn2ccnc2)cc1,1.69
CCn1c(=O)c2nc(-c3ccccc3)[nH]c2n(CC)c1=O,2.93
O=[N+]([O-])c1nonc1-c1ccccc1,2.63
Cn1c(N)nc2c3cccnc3ccc21,1.47
CC(C)NCC(O)COc1cccc2c1N(C(=O)c1cccnc1)CCC2,1.63
CCC(C)c1ccccc1OCC(=O)O,3.32
CC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I,-2.06
CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O,-0.74
CSCOC(=O)c1ccccc1OC(C)=O,1.94
CC(=O)Oc1ccccc1C(=O)OC[S+](C)[O-],0.11
CC(=O)Oc1ccccc1C(=O)OCS(C)(=O)=O,0.57
Cn1cnc(I)c1[N+](=O)[O-],1.29
O=[N+]([O-])c1nc[nH]c1I,0.28
CSc1ccc(C=C(C#N)C#N)o1,2.45
Cc1cccc(Cc2cnc[nH]2)c1C,2.68
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,3.2
NC(N)=Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1,-0.64
Cc1cc(Cl)ccc1NC(=O)c1ccccc1O,5.18
Cc1cc(Cl)ccc1NC(=O)c1cc(F)ccc1O,4.89
Cc1cc(Br)ccc1NC(=O)c1cc(F)ccc1O,5.15
Cc1cc2ncccc2c2nc(N)n(C)c12,1.98
O=C(O)Cc1ccc(OCCc2ccccc2)c(Cl)c1,3.53
O=C(O)Cc1ccc(OCCCc2ccccc2)c(Cl)c1,3.9
COc1ccc(-c2nc3ncccc3[nH]2)c(OC)c1,2.57
CCCNc1cc(-c2nnc(N)[nH]2)ccn1,1.61
CCCCCCCCCCNc1cc(-c2nnc(N)[nH]2)ccn1,4.07
Nc1n[nH]c(-c2ccnc(NCCO)c2)n1,0.24
COCCNc1cc(-c2nnc(N)[nH]2)ccn1,0.94
Nc1nc(-c2ccnc(NCCc3ccccc3)c2)n[nH]1,2.63
Cc1ccc(CNc2cc(-c3n[nH]c(N)n3)ccn2)cc1,2.69
Nc1cc(-c2nnc(N)[nH]2)ccn1,0.11
CNc1cc(-c2n[nH]c(N)n2)ccn1,0.69
CCNc1cc(-c2nc(N)n[nH]2)ccn1,1.62
Cc1nc(O)n(O)c(=O)c1Br,-1.12
COn1c(O)nc(C)c(Br)c1=O,-0.3
CCOn1c(O)nc(C)c(Br)c1=O,0.11
Cc1nc(O)n(OCCCl)c(=O)c1Br,0.3
CCCOn1c(O)nc(C)c(Br)c1=O,0.76
Cc1nc(O)n(OC(C)C)c(=O)c1Br,0.45
C=CCOn1c(O)nc(C)c(Br)c1=O,0.32
C#CCOn1c(O)nc(C)c(Br)c1=O,-0.1
CCCCOn1c(O)nc(C)c(Br)c1=O,1.24
CCC(C)On1c(O)nc(C)c(Br)c1=O,1.11
Cc1nc(O)n(OCC(C)C)c(=O)c1Br,1.23
CCCCCOn1c(O)nc(C)c(Br)c1=O,1.69
CCCCCCOn1c(O)nc(C)c(Br)c1=O,2.48
CCCCCCCCOn1c(O)nc(C)c(Br)c1=O,3.39
CCCCCCCCCCOn1c(O)nc(C)c(Br)c1=O,4.65
CCCOn1c(O)nc(C)cc1=O,0.3
CCCOn1c(O)nc(C)c(SC#N)c1=O,-0.22
CCCOn1c(O)nc(CCC)c(Br)c1=O,1.73
CCCOn1c(=O)c(Br)c(C)n(C)c1=O,0.72
O=C1OC(O)C(C(Cl)Cl)=C1Cl,1.13
COc1cc(S(C)=O)ccc1-c1nc2cncnc2[nH]1,0.53
Cc1cnc2ccc3c(nc(N)n3C)c2n1,1.01
CCOC(=O)COC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],3.65
CCCc1nonc1C,1.71
Cc1nonc1[N+](=O)[O-],0.97
COCC(=O)N(c1c(C)cccc1C)N1CCOC1=O,0.8
CN(C=O)c1ccc(S(=O)(=O)N(C)C)cc1,0.4
C#CCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,0.88
COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,3.3
c1ccc2c(c1)OCCOCCOCCOCCOCCOCCOCCOCCOCCO2,0.03
CCc1c(OC)cc(Cc2cnc(N)nc2N)cc1OC,2.72
COC(=O)c1cc2nc(S(=O)Cc3ncccc3C)[nH]c2cc1C,2.4
COC12C(COC(=N)O)C3=C(C(=O)C(C)=C(Nc4cccnc4)C3=O)N1CC1NC12,0.52
COc1ccc(Cc2cnc(N)nc2N)cc1OCc1ccccc1,2.44
CN(C)CCOc1cc2c(c3ccccc13)-c1ccccc1C2=O,4.32
Cc1cc(C)c(NC(=O)CN(CC(=O)O)CC(=O)O)c(C)c1Br,0.11
CC(C)N(N=O)C(=O)Nc1ccccc1,2.5
COC12C(COC(=N)O)C3=C(C(=O)C(C)=C(Nc4nccs4)C3=O)N1CC1NC12,0.62
CCCCCCCOC(=O)C(C(=O)OCCCCCCC)=C1SCCS1,7.6
CNC1=NS(=O)N=C1NCCSCc1ccc(CN(C)C)o1,0.89
Cc1cc(NC(=O)N(C)C)cc(C)c1Br,2.92
N=C(O)Nc1ccc(Oc2ccccc2)cc1,2.8
Cc1cc(NC(=N)O)ccc1F,1.59
Cc1cc(NC(N)=O)ccc1Br,2.49
CC(=O)Oc1cc(OC(C)CCCc2ccccc2)cc2c1C1CC(O)CCC1C(C)N2,5.703333334
Brc1cc2ccccc2nn1,1.72
CCCCCCCOC1OC(CO)C(O)C(O)C1O,0.73
CN(C(=O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,-2.79
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,1
COc1ccccc1C(=O)NCCN(C)C,1.14
Brc1cccc(NC2=NCCN2)c1Br,2.16
O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2ncc(Cl)cc2Cl)c(C(F)(F)F)c1,3.47
O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2ncc(C(F)(F)F)cc2Cl)c(C(F)(F)F)c1,3.52
CC(=O)N(C)c1ccccc1C(=O)O,1.85
Cc1coc2ccc3ccc(=O)oc3c12,2.38
Cc1ccc(C(=O)N(C)N)cc1,1.36
COC(=O)c1sccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,1.56
NCc1ccccc1Sc1ccccc1CO,2.39
NC(=O)C1CN(CC(=O)Nc2c(Cl)cccc2Cl)CCN1CCCC(c1ccc(F)cc1)c1ccc(F)cc1,5.26
CC(=O)Nc1cccc(OCc2cccc(N3C(N)=NC(N)=NC3(C)C)c2)c1,1.15
CCOCOc1ccc(C(=O)Nc2cccc(Cl)c2Cl)cc1,4.3
COc1ccc(C(=O)N(C(C)C)C(C)C)cc1,2.8
O=[N+]([O-])c1cc(C(F)(F)F)c(Cl)c([N+](=O)[O-])c1Nc1ncc(C(F)(F)F)cc1Cl,4.01
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,0.24
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,5.2
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N2CCOCC2)C(O)C(C)O1,2.31
CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,4.68
c1ccc2c(c1)OCC(C1=NCCN1)O2,1.63
CCCCC(O)(Cn1cncn1)c1ccc(Cl)cc1Cl,3.9
NC1=NCC2c3ccccc3Cc3ccccc3N12,3.51
CC(C)c1cc(Oc2ccccc2)cc(C(C)C)c1NC(=S)NC(C)(C)C,6
CCC12CC3CC(N)(C1)CC(CC)(C3)C2,4.36
CCCC12CC3CC(CC(N)(C3)C1)C2,3.76
CCN1CCCC1CNC(=O)c1c(OC)ccc(Br)c1OC,2.1
CN1CC=C(c2cccs2)CC1,2.51
O=C(O)CCSc1c[nH]c2ccccc12,2.15
O=C(NN1CC=CCC1)c1ccco1,0.81
O=C(NN1CC=CCC1)c1cccs1,1.88
COC(=O)c1c(Cl)cccc1[N+](=O)[O-],2.21
O=C(Nc1n[nH]c(NC(=O)C(F)(F)F)n1)C(F)(F)F,0.62
CCC(=O)Nc1n[nH]c(NC(=O)CC)n1,0.07
CC(C)NCC(O)COCCCc1ccccc1,1.94
CC(C)(C)NCC(O)COCCCc1ccccc1,2.58
CC(C)(C)NCC(O)COC1CCCc2ccccc21,3.55
COC(=O)c1cnc2n(c1=O)CCCC2,-0.25
CCN(CC)C(=O)NN,-0.62
C=C(C)C(=O)OCC(C)(O)COc1cccc2ccccc12,3.77
Cc1ccc(C=C(C#N)C#N)o1,2.03
Fc1cccc(NC2=NCCN2)c1Cl,1.52
Fc1ccc(Cl)c(NC2=NCCN2)c1,1.52
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O,3.16
CCc1ccc2c(c1)OCCOCCOCCOCCOCCO2,0.98
CCn1ccnc1CC1COc2ccccc2O1,2.31
Cc1ccc(OCC2CNC(=N)O2)cc1,1.79
N=C1NCC(COc2ccc(Cl)cc2)O1,2
COc1ccc(OCC2CNC(=N)O2)cc1,1.26
CC(C)C(C#N)c1ccc([N+](=O)[O-])cc1,2.8
CC(C)C1(C)N=C(c2ncccc2C(=O)O)NC1=O,0.22
CC(C)C1(C)N=C(c2nc3ccccc3cc2C(=O)O)NC1=O,1.86
COC(=O)c1cc(C)ccc1C1=NC(=O)C(C)(C(C)C)N1,1.68
CCCCCCC(C)OC(=O)COc1nc(F)c(Cl)c(N)c1Cl,4.53
CCOc1cn[nH]c1,0.8
Cc1cc(C)cc(OC(=O)CNC(=O)c2ccccc2)c1,3.4
Cc1cc(Cl)c(C(C)C)cc1Cl,5.6
Cc1c(Cl)cc(C(C)C)c(Cl)c1Cl,6.2
Cc1c(Cl)c(Cl)c(C(C)C)c(Cl)c1Cl,6.8
Cc1ccc(C(C)C)c(Cl)c1Cl,5.5
CC1(C)CON(Cc2ccccc2Cl)C1=O,2.5
COc1ccc(C(=O)N2CCN(c3ccc4c(c3)CCC(=O)N4)CC2)cc1OC,1.04
CC(C(=O)NCCO)n1ccnc1[N+](=O)[O-],-1.16
O=C(Cn1ccnc1[N+](=O)[O-])NC(CO)(CO)CO,-1.77
COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2OCCCl)n1,1.1
O=C(Nc1ccc(Cl)cc1C(O)c1ccccc1)c1ccncc1,3.13
CCCCOCC(O)Cn1ccnc1[N+](=O)[O-],1.11
Clc1cc2c(c(Cl)c1Cl)Oc1c(Cl)ccc(Cl)c1O2,6.24
Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,-1.66
CC(C)Cc1ccc(C(C)(O)C(=O)O)cc1,2.75
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,-0.39
CCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1,3.94
CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2)C(C)C,4.3
N=C(O)c1ccccc1OCc1ccc([N+](=O)[O-])cc1,1.73
COc1ccc(COc2ccccc2C(=N)O)cc1,1.63
COc1cccc(-c2cc3ccccn3c2)c1,4.14
Cc1ccc(C(=O)COc2c(C(=O)c3ccc(Cl)c(C)c3Cl)c(C)nn2C)cc1,4.69
CC(N)CC1CCCCCCC1,3.7
[O-][n+]1onc(Cl)c1-c1ccccc1,2.79
Clc1ccc(Cl)c(NC2=NCCN2)c1Cl,2.46
Cc1ccc(Cl)c(Cl)c1NC1=NCCN1,2.35
CCCCCCC(C)(C)c1ccc(C2CC(O)CCC2CCCO)c(O)c1,6.13
COC(=O)c1ccccc1CS(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,2.235
Cc1cc2n(c1C(=O)c1ccc(Cl)cc1)CCC2C(=O)O,3.6
CCc1cc2n(c1C(=O)c1ccc(F)cc1)CCC2C(=O)O,3.63
O=[N+]([O-])c1nccn1C1OC(CO)C(O)C(O)C1O,-1.4
O=[N+]([O-])c1nccn1C1SC(CO)C(O)C(O)C1O,-0.66
NC1CC2CC1c1ccc(C(F)(F)F)cc12,2.91
NC1CC2CC1c1cc(C(F)(F)F)ccc12,3.19
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(F)c(Cl)c1F,4.56
CCOC(=O)CCN(Cc1ccccc1)SN(C)C(=O)ON=C(C)SC,3.43
COc1cc(Cc2cnc(N)nc2N)cc(OC)n1,1.64
COc1c(OCc2ccccc2)cc(Cc2cnc(N)nc2N)cc1OCc1ccccc1,3.89
COc1cc(Cc2cnc(N)nc2N)ccc1OCc1ccccc1,2.66
O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1,4.9
COc1cc(Cc2cnc(N)nc2N)c(Cl)c(OC)c1,2.13
COCC(O)Cn1cc(Br)nc1[N+](=O)[O-],0.46
CN(C)N=Nc1cc(C(N)=O)cc(C(N)=O)c1,0.22
CCCCN(CCCC)CC(O)c1ccccc1,3.16
CC(C)(C)C(O)C(=Cc1ccc(Cl)cc1Cl)n1cncn1,4.3
Clc1cc(Cl)c2c(oc3c(Cl)cccc32)c1Cl,6.31
Clc1cc(Cl)c2c(oc3cccc(Cl)c32)c1Cl,5.89
Clc1cc2c(oc3c(Cl)cccc32)c(Cl)c1Cl,6.11
Clc1ccc2c(oc3c(Cl)cc(Cl)c(Cl)c32)c1Cl,6.27
Clc1cc(Cl)c2oc3c(Cl)c(Cl)cc(Cl)c3c2c1,6.24
CCCC(=O)N(CSP(=S)(OC)OC)c1ccccc1Cl,0.56
Brc1cccc(O[Si]23OCCN(CCO2)CCO3)c1,0.26
CCNC(=O)CCC(NS(=O)(=O)c1ccccc1)C(=O)O,0.15
CCCNC(=O)CCC(NS(=O)(=O)c1ccccc1)C(=O)O,0.01
CCCNC(=O)CCC(NS(=O)(=O)c1ccc(C)cc1)C(=O)O,0.02
O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,1.7
Clc1cc(Cl)c(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,7.46
Clc1ccc(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,7.31
Clc1ccc(Oc2c(Cl)c(Cl)cc(Cl)c2Cl)c(Cl)c1Cl,7.14
Clc1cc(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)cc(Cl)c1Cl,7.55
Clc1cc(Cl)c(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,7.81
CC(C)C(=O)OCC1OC(n2cc(I)c(O)nc2=O)C1O,0.83
CC(C)(C)C(=O)OCC1OC(n2cc(I)c(O)nc2=O)CC1O,1.34
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,2.57
CCCN1CCCCC1C(=O)Nc1c(C)cccc1C,2.9
CC(=O)c1nc([N+](=O)[O-])n(CC(C)O)c1C,0.37
COc1ccc(CN(C)N=O)cc1,1.62
CN(Cc1ccc(F)cc1)N=O,1.67
CN(Cc1ccc(Cl)cc1)N=O,2.19
CN(Cc1ccc(C#N)cc1)N=O,0.95
CN(Cc1ccc([N+](=O)[O-])cc1)N=O,0.82
NC(=O)CCc1ccccn1,-0.27
N=C(O)CCCCc1ccccn1,0.38
NC(=O)CCc1cccnc1,-0.26
N=C(O)CCCc1cccnc1,-0.08
OCCCCCc1cccnc1,1.41
NC(=O)CCCCc1cccnc1,0.4
NCCCCCc1cccnc1,1.41
N=C(O)CCc1ccncc1,-0.25
NC(=O)CCCCc1ccncc1,0.42
CCOC(=O)C1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,3.15
Nc1ncc2ncn(COCCO)c2n1,-1.08
Cc1ccc(COC(=O)N(C)C)cc1,2.63
CN(C)C(=O)OCc1ccc(F)cc1,2.3
COc1cccc(COC(=O)N(C)C)c1,2.09
COc1ccc(COC(=O)N(C)C)cc1,2.2
CN(C)C(=O)OCc1cccc(N)c1,1.06
CN(C)C(=O)OCc1cccc(Cl)c1,2.82
CN(C)C(=O)OCc1ccc(Cl)cc1,2.93
CN(C)C(=O)OCc1cccc(N(C)C)c1,2.28
CC(C)Oc1cccc(COC(=O)N(C)C)c1,3.03
CN(C)C(=O)OCc1ccc(OCc2ccccc2)cc1,3.27
CN(C)C(=O)OCc1ccc([N+](=O)[O-])cc1,1.95
CN(C)C(=O)OCc1ccc(C#N)cc1,1.67
CN(C)C(=O)OCc1ccc(Br)cc1,3.01
CN(C)C(=O)OCc1ccc(I)cc1,3.32
CN(C)C(=O)OCc1ccc(C(F)(F)F)cc1,3.08
CN(C)C(=O)OCc1ccc(OC(=O)N(C)C)cc1,1.59
CSc1ccc(COC(=O)N(C)C)cc1,2.86
CCNc1nc(Cl)nc(NC2CCCCC2)n1,3.63
CN(C)c1ncc(-c2ccncc2)cc1C#N,2.13
CCC(CNC)c1ccccc1,2.82
CNCC(CC(C)C)c1ccccc1,3.76
CCC(C(c1ccc(OC)cc1)c1ccc(OC)cc1)[N+](=O)[O-],4.45
COc1ccc(C(C[N+](=O)[O-])c2ccc(OC)cc2)cc1,3.57
O=c1[nH]c(=O)n(Cc2ccc(Cl)cc2)cc1F,1.64
COc1ccc(Cn2cc(F)c(=O)[nH]c2=O)cc1,1.04
CCCCOC(=O)n1cc(F)c(O)nc1=O,0.89
CCC1(CC)C(=O)NC(=O)N(C(C)C)C1=O,2.36
CCC1(c2ccccc2)C(=O)N(C(C)C)C(=O)N=C1O,2.58
CCC1(c2ccccc2)C(=O)N=C(OC(C)C)NC1=O,1.79
CCC1(CC)C(=O)NC(=O)N=C1OC(C)C,1.86
CCC1(c2ccccc2)C(O)=NC(=O)N=C1OC(C)C,2.22
CCC1(CC)C(=O)N=C(OC(C)C)N=C1O,1.44
CCOc1ccc(Cc2cnc(N)nc2N)cc1OC,1.34
COc1cc(Cc2cnc(N)nc2N)ccc1N,0.49
CCCOc1cc(Cc2cnc(N)nc2N)ccc1OC,1.88
NC(=O)c1ncn2c(=O)n(CCCl)nnc12,-0.47
Cc1ccn2c(=O)ccnc2c1,0.56
Cn1c(S)nnc(-c2ccc(F)cc2)c1=O,2.38
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,0.28
COC(=O)CS(=O)c1ccc([N+](=O)[O-])cc1,0.8
CNC(=O)c1c[nH]c2ccccc12,1.25
CCN(C(=O)SCc1ccccc1)C(C)C(C)C,4.6
Nc1cccc(NC(=O)Cc2ccccc2)c1,1.59
CCCn1c(=O)c2[nH]c(-c3ccc(Cl)cc3N)nc2n(CCC)c1=O,4.02
CSc1cccc(NC(=N)O)c1,1.57
N=C(O)Nc1ccc(Oc2ccc(Br)cc2)cc1,3.7
CCCc1ccc(NC(=O)N(C)C)cc1,2.55
Clc1ccc(Oc2ccc(Cl)c(Cl)c2Cl)cc1Cl,6.51
Clc1cc(Cl)c(Oc2ccccc2)c(Cl)c1Cl,5.88
Clc1ccc(Oc2c(Cl)cccc2Cl)c(Cl)c1Cl,6.11
Clc1cc(Cl)c(Oc2c(Cl)ccc(Cl)c2Cl)cc1Cl,6.47
CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,2.42
Cn1c([N+](=O)[O-])cnc1Cl,0.62
CC(C)(C)c1cc(C(O)CCC2CCNCC2)c2ccccc2n1,3.63
Cc1ccc(Cc2cnc(NCCCCc3ncc(Br)cc3C)[nH]c2=O)cn1,3.57
COc1cc(S(C)=O)ccc1-c1nc2ccncc2[nH]1,1.25
CNn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,0.23
COc1cc2c(c(OC)c1O)-c1ccc(OC)c(=O)cc1C(NC(=O)C(F)(F)F)CC2,1.67
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)F)c(Cl)c1,5.68
COc1ccc(C(=O)CS(=O)(=O)c2ccc(C)cc2)cc1,2.47
CN(C)c1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,1.99
CN(SN(C)C(=O)OC(C)(C)C)C(=O)Oc1cccc2c1OC(C)(C)C2,4.3
CCC(=O)N(C)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,3.2
CCCC(=O)N(C)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,3.8
CC(C)C(=O)N(C)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,3.6
Clc1ccc(CSC(Cn2cncn2)=Nc2ccc(Cl)cc2Cl)cc1,4.94
CCc1cccc(C)c1N(COC(C)C)C(=O)CCl,3.5
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)c(Oc2ncc(C(F)(F)F)cc2Cl)c1,5.1
Brc1ccc(O[Si]23OCCN(CCO2)CCO3)cc1,0.58
Clc1cccc(O[Si]23OCCN(CCO2)CCO3)c1,0.46
Nc1nc(NCCO)c(Cl)nc1[N+](=O)[O-],0.12
N#Cc1ccccc1OCC(O)CNCCNC(=O)Cc1ccc(O)cc1,0.92
CCCNC1CC2CC1c1ccccc12,3.3
CCNC1CC2CC1c1ccccc12,2.72
CNC1CC2OC1c1ccccc12,0.91
Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,5.2
CCc1ccc(N=NN(C)C(C)=O)cc1,3.36
CC(=O)N(C)N=Nc1ccc(F)cc1,2.77
CCOc1ccc(NC(=O)OC(C)C)cc1OCC,2.91
O=P1(N(CCCl)CCCl)OCCCN1Cl,1.94
CCOCCOC(=O)C(C)Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1,4.33
CN(C)C(=O)OCc1ccc(C(N)=O)cc1,0.77
COc1ccc(-c2nc3ccncc3[nH]2)c(OC)c1,2.56
COc1ccc(-c2nc3ccncc3[nH]2)c(OCCCCl)c1,3.53
C#CCOc1cc(OC(=O)N2CCCC2)c(Cl)cc1Cl,3.82
C#CCOc1cc(OC(=O)N2CCCCC2)c(Cl)cc1Cl,4.25
COCCn1cnc2c(=N)n(C)c(=O)[nH]c21,-0.96
COCCn1cnc2[nH]c(=O)n(C)c(=N)c21,-1.49
CCOCCn1cnc2c(=N)n(C)c(=O)[nH]c21,-0.4
CCSCCn1cnc2c(=N)n(C)c(=O)[nH]c21,0
C=COCCn1cnc2c(=N)n(C)c(=O)[nH]c21,-0.24
C=COCCn1cnc2[nH]c(=O)n(C)c(=N)c21,-0.78
COCOCCn1cnc2c(=N)n(C)c(=O)[nH]c21,-1.52
Cc1cc(CCCCCCCOc2ccc(C3=NCCO3)cc2)on1,4.79
CCCCCOC(=O)COc1cc(N2C(=O)C3=C(CCCC3)C2=O)c(F)cc1Cl,4.99
c1ccc2c(c1)OCCOCCOCCOCCOCCOCCOc1ccccc1OCCOCCOCCO2,1.45
CNC(=O)NCCCCn1nc(-c2ccccc2)ccc1=O,1.23
CCNC(=O)NCCCCn1nc(-c2ccccc2)ccc1=O,1.83
CN(C)C(=O)NCCCCn1nc(-c2ccccc2)ccc1=O,1.58
NC(=O)NCCCCCCn1nc(-c2ccccc2)ccc1=O,1.82
CNC(=O)NCCn1nc(-c2ccccc2)ccc1=O,0.39
NC(=O)NCCCn1nc(-c2ccccc2)ccc1=O,0.69
CNC(=O)NCCCn1nc(-c2ccccc2)ccc1=O,1.16
CCNC(=O)NCCCn1nc(-c2ccccc2)ccc1=O,1.68
CN(C)C(=O)NCCCn1nc(-c2ccccc2)ccc1=O,1.61
NC(=O)NCCCCn1nc(-c2ccccc2)ccc1=O,1.21
COCC(C)N(C(=O)CCl)c1c(C)csc1C,2.15
c1ccc2c(N3CCNCC3)nsc2c1,2.14
COC(=O)CON=C(C)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],4.54
CC(Oc1ccc(Oc2ncc(Cl)cc2Cl)cc1)C(=O)N1CCCO1,3.36
CCOC(=O)Oc1cccc(C2(C(=O)CC)CCN(C)CC2)c1,1.29
O=C(NCC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(N(CCO)C(=O)CO)c1I,-2.98
Fc1cnc(N2CCNCC2)nc1,0.97
CC(Nc1cnccn1)C(=O)O,-2.79
CC1(C)N=C(N)N=C(N)N1c1ccc(N)cc1,-0.59
COC(=O)c1nc(NCC(O)CO)cnc1[N+](=O)[O-],-0.1
CCCOc1cn[nH]c1,1.42
CCCc1c(OCCCCc2nnn[nH]2)ccc(C(C)=O)c1O,3.82
CC(=O)N(CCO)c1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,-2.33
CON(C)C(=O)Nc1ccc([N+](=O)[O-])cc1,1.74
CON(C)C(=O)Nc1ccc(N)cc1,-0.16
CON(C)C(=O)Nc1ccc(C#N)cc1,1.33
CON(C)C(=O)Nc1cccc(CO)c1,0.62
CON(C)C(=O)Nc1cccc([N+](=O)[O-])c1,1.64
CON(C)C(=O)Nc1ccc(C=C(C#N)C#N)cc1,2.19
CCNc1ccc(NC(=O)N(C)OC)cc1,0.83
CCN(CC)c1ccc(NC(=O)N(C)OC)cc1,2.33
CON(C)C(=O)Nc1ccc(C(C)=O)cc1,1.22
CON(C)C(=O)Nc1ccc(F)cc1,1.46
CCOC(=O)c1ccc(NC(=O)NCOC)cc1,2.24
CON(C)C(=O)Nc1ccc(C(=O)c2ccccc2)cc1,2.86
CON(C)C(=O)Nc1ccc(NS(C)(=O)=O)cc1,0.14
CON(C)C(=O)Nc1ccc(C2CCCCC2)cc1,4.08
CON(C)C(=O)Nc1ccc(OC(C)CC2CCCCC2)cc1,4.51
CON(C)C(=O)Nc1ccc(OCCCCOc2ccccc2)cc1,3.57
CON(C)C(=O)Nc1ccc2c(c1)Cc1ccccc1-2,3.67
